country,province,city,updatedAt,stats,coordinates
US,Tennessee,Crockett,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.81830662', 'longitude': '-89.14916269'}"
US,Texas,Crockett,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.72367027', 'longitude': '-101.4134238'}"
US,Oregon,Crook,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.14230227', 'longitude': '-120.356297'}"
US,Wyoming,Crook,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.58855102', 'longitude': '-104.56977049999999'}"
US,Texas,Crosby,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.61431553', 'longitude': '-101.30003640000001'}"
US,Arkansas,Cross,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.29631396', 'longitude': '-90.77185818'}"
US,Minnesota,Crow Wing,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.48096553', 'longitude': '-94.06755609'}"
US,Colorado,Crowley,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '1', 'recovered': '0'}","{'latitude': '38.32608609', 'longitude': '-103.7844965'}"
US,Texas,Culberson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.44506775', 'longitude': '-104.5185739'}"
US,Alabama,Cullman,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.13020303', 'longitude': '-86.86888037'}"
US,Virginia,Culpeper,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.48199985', 'longitude': '-77.95630870000002'}"
US,Illinois,Cumberland,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.27432424', 'longitude': '-88.2401158'}"
US,Kentucky,Cumberland,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.78926125', 'longitude': '-85.39050034'}"
US,Maine,Cumberland,2020-03-23 23:19:34,"{'confirmed': '66', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.8370751', 'longitude': '-70.37226999'}"
US,New Jersey,Cumberland,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.37199394', 'longitude': '-75.10712559'}"
US,North Carolina,Cumberland,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.04762133', 'longitude': '-78.82623165'}"
US,Pennsylvania,Cumberland,2020-03-23 23:19:34,"{'confirmed': '12', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.1625372', 'longitude': '-77.26130755'}"
US,Tennessee,Cumberland,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.95271721', 'longitude': '-84.99840585'}"
US,Virginia,Cumberland,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.51328851', 'longitude': '-78.24398086'}"
US,Nebraska,Cuming,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.91637624', 'longitude': '-96.78730772'}"
US,North Carolina,Currituck,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.36123664', 'longitude': '-75.95876401'}"
US,New Mexico,Curry,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.57421077', 'longitude': '-103.34688759999999'}"
US,Oregon,Curry,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.45911325', 'longitude': '-124.15728200000001'}"
US,Colorado,Custer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.10883162', 'longitude': '-105.3683478'}"
US,Idaho,Custer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.24186819', 'longitude': '-114.2855494'}"
US,Montana,Custer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.25319932', 'longitude': '-105.57375259999998'}"
US,Nebraska,Custer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.39374521', 'longitude': '-99.72805369'}"
US,Oklahoma,Custer,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.63853802', 'longitude': '-99.00170785'}"
US,South Dakota,Custer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.67741105', 'longitude': '-103.45345209999999'}"
US,Ohio,Cuyahoga,2020-03-23 23:19:34,"{'confirmed': '149', 'deaths': '1', 'recovered': '0'}","{'latitude': '41.424119', 'longitude': '-81.65918339'}"
US,Georgia,Dade,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.854916700000004', 'longitude': '-85.50490424'}"
US,Missouri,Dade,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.431814', 'longitude': '-93.8503345'}"
US,Utah,Daggett,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.88798265', 'longitude': '-109.51210929999999'}"
US,Minnesota,Dakota,2020-03-23 23:19:34,"{'confirmed': '18', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.67172617', 'longitude': '-93.06299363'}"
US,Nebraska,Dakota,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.39040144', 'longitude': '-96.56656425'}"
US,Alabama,Dale,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.43037123', 'longitude': '-85.61095742'}"
US,Texas,Dallam,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.27787176', 'longitude': '-102.60207249999999'}"
US,Alabama,Dallas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.32688101', 'longitude': '-87.10866709999998'}"
US,Arkansas,Dallas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.97042763', 'longitude': '-92.65167437'}"
US,Iowa,Dallas,2020-03-23 23:19:34,"{'confirmed': '6', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.68560356', 'longitude': '-94.04127625'}"
US,Missouri,Dallas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.681135499999996', 'longitude': '-93.02127031'}"
US,Texas,Dallas,2020-03-23 23:19:34,"{'confirmed': '155', 'deaths': '4', 'recovered': '0'}","{'latitude': '32.76670599', 'longitude': '-96.77796049999999'}"
US,Wisconsin,Dane,2020-03-23 23:19:34,"{'confirmed': '70', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.06601594', 'longitude': '-89.41733797'}"
US,Montana,Daniels,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.78420029', 'longitude': '-105.54763429999998'}"
US,Virginia,Danville,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.58022376', 'longitude': '-79.40395668'}"
US,North Carolina,Dare,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.66520691', 'longitude': '-75.71767334'}"
US,Ohio,Darke,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.13412966', 'longitude': '-84.6194517'}"
US,South Carolina,Darlington,2020-03-23 23:19:34,"{'confirmed': '7', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.33358335', 'longitude': '-79.96027485'}"
US,Pennsylvania,Dauphin,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.41377078', 'longitude': '-76.77993242'}"
US,North Carolina,Davidson,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.79115496', 'longitude': '-80.21256572'}"
US,Tennessee,Davidson,2020-03-23 23:19:34,"{'confirmed': '164', 'deaths': '2', 'recovered': '0'}","{'latitude': '36.17007426', 'longitude': '-86.78646056'}"
US,North Carolina,Davie,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.93099927', 'longitude': '-80.54496571'}"
US,Indiana,Daviess,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.70186039', 'longitude': '-87.07185406'}"
US,Kentucky,Daviess,2020-03-23 23:19:34,"{'confirmed': '11', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.73028906', 'longitude': '-87.09019479999998'}"
US,Missouri,Daviess,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.96145298', 'longitude': '-93.98519678'}"
US,Iowa,Davis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.74773536', 'longitude': '-92.41005468'}"
US,Utah,Davis,2020-03-23 23:19:34,"{'confirmed': '29', 'deaths': '1', 'recovered': '0'}","{'latitude': '40.99001837', 'longitude': '-112.1139997'}"
US,South Dakota,Davison,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.67490933', 'longitude': '-98.14458906'}"
US,Nebraska,Dawes,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.71985036', 'longitude': '-103.1313774'}"
US,Georgia,Dawson,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.44244079', 'longitude': '-84.16964071'}"
US,Montana,Dawson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.26584855', 'longitude': '-104.89444170000002'}"
US,Nebraska,Dawson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.87028216', 'longitude': '-99.82014609999999'}"
US,Texas,Dawson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.74255572', 'longitude': '-101.94772420000001'}"
US,South Dakota,Day,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.367281', 'longitude': '-97.60737498'}"
US,New Mexico,De Baca,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.34274529', 'longitude': '-104.4117842'}"
US,Louisiana,De Soto,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.05457447', 'longitude': '-93.74130302'}"
US,Illinois,De Witt,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.17514519', 'longitude': '-88.90959682'}"
US,Alabama,DeKalb,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.45946862', 'longitude': '-85.80782906'}"
US,Georgia,DeKalb,2020-03-23 23:19:34,"{'confirmed': '75', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.76944049', 'longitude': '-84.22396017'}"
US,Illinois,DeKalb,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.89373302', 'longitude': '-88.76958483'}"
US,Indiana,DeKalb,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.39804622', 'longitude': '-84.99906934'}"
US,Missouri,DeKalb,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.89201062', 'longitude': '-94.40476508'}"
US,Tennessee,DeKalb,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.97616272', 'longitude': '-85.83689361'}"
US,Florida,DeSoto,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '27.18677893', 'longitude': '-81.80941373'}"
US,Mississippi,DeSoto,2020-03-23 23:19:34,"{'confirmed': '23', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.87625235', 'longitude': '-89.99091418'}"
US,Texas,DeWitt,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.08101855', 'longitude': '-97.35681170000001'}"
US,Texas,Deaf Smith,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.96522957', 'longitude': '-102.6054267'}"
US,Indiana,Dearborn,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.14647946', 'longitude': '-84.97333539'}"
US,Georgia,Decatur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.87967778', 'longitude': '-84.57619536'}"
US,Indiana,Decatur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.30712658', 'longitude': '-85.50087166'}"
US,Iowa,Decatur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.73742757', 'longitude': '-93.78645949'}"
US,Kansas,Decatur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.78468441', 'longitude': '-100.45940809999999'}"
US,Tennessee,Decatur,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.60048904', 'longitude': '-88.11043779'}"
US,Montana,Deer Lodge,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.05953325', 'longitude': '-113.073353'}"
US,Ohio,Defiance,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.32398837', 'longitude': '-84.49076944'}"
US,California,Del Norte,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.74228275', 'longitude': '-123.89740630000001'}"
US,Indiana,Delaware,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '1', 'recovered': '0'}","{'latitude': '40.22787247', 'longitude': '-85.39732772'}"
US,Iowa,Delaware,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.47104597', 'longitude': '-91.3664492'}"
US,New York,Delaware,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.19837623', 'longitude': '-74.96709306'}"
US,Ohio,Delaware,2020-03-23 23:19:34,"{'confirmed': '7', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.27942393', 'longitude': '-83.00457058'}"
US,Oklahoma,Delaware,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.40823634', 'longitude': '-94.80325046'}"
US,Pennsylvania,Delaware,2020-03-23 23:19:34,"{'confirmed': '54', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.91680171', 'longitude': '-75.40243663'}"
US,Colorado,Delta,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.86246243', 'longitude': '-107.86313419999999'}"
US,Michigan,Delta,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.90484910000001', 'longitude': '-86.9080745'}"
US,Texas,Delta,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.38570922', 'longitude': '-95.66921122'}"
US,Alaska,Denali,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '63.67264044', 'longitude': '-150.0076108'}"
US,Missouri,Dent,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.60663134', 'longitude': '-91.50790473'}"
US,Texas,Denton,2020-03-23 23:19:34,"{'confirmed': '30', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.20521901', 'longitude': '-97.11691153'}"
US,Colorado,Denver,2020-03-23 23:19:34,"{'confirmed': '148', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.76018276', 'longitude': '-104.87256950000001'}"
US,Iowa,Des Moines,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.92012606', 'longitude': '-91.18326592'}"
US,Oregon,Deschutes,2020-03-23 23:19:34,"{'confirmed': '10', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.91570171', 'longitude': '-121.2289121'}"
US,Arkansas,Desha,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.83011025', 'longitude': '-91.25500948'}"
US,Nebraska,Deuel,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.11168186', 'longitude': '-102.33333309999999'}"
US,South Dakota,Deuel,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.75994309', 'longitude': '-96.66943645'}"
US,Oklahoma,Dewey,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.98772922', 'longitude': '-99.00730714'}"
US,South Dakota,Dewey,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.15639647', 'longitude': '-100.8709139'}"
US,Texas,Dickens,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.61616822', 'longitude': '-100.7788855'}"
US,Virginia,Dickenson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.12560977', 'longitude': '-82.35124171'}"
US,North Dakota,Dickey,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.11017712', 'longitude': '-98.50490079999999'}"
US,Iowa,Dickinson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.37787725', 'longitude': '-95.1510206'}"
US,Kansas,Dickinson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.86600962', 'longitude': '-97.15532383'}"
US,Michigan,Dickinson,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.00999672', 'longitude': '-87.86961634'}"
US,Tennessee,Dickson,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.14669837', 'longitude': '-87.35891709'}"
US,Alaska,Dillingham,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '59.79603738', 'longitude': '-158.23819419999995'}"
US,South Carolina,Dillon,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.39007791', 'longitude': '-79.37741872'}"
US,Texas,Dimmit,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '28.42270064', 'longitude': '-99.75645095'}"
US,Virginia,Dinwiddie,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.07544585', 'longitude': '-77.63451754'}"
US,District of Columbia,District of Columbia,2020-03-23 23:19:34,"{'confirmed': '120', 'deaths': '2', 'recovered': '0'}","{'latitude': '38.90417773', 'longitude': '-77.01655992'}"
US,North Dakota,Divide,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.814938700000006', 'longitude': '-103.48736109999999'}"
US,Florida,Dixie,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.60631086', 'longitude': '-83.15724673'}"
US,Nebraska,Dixon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.49188363', 'longitude': '-96.86782408'}"
US,West Virginia,Doddridge,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.27057157', 'longitude': '-80.70671527'}"
US,Georgia,Dodge,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.17265114', 'longitude': '-83.16948926'}"
US,Minnesota,Dodge,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.02238415', 'longitude': '-92.86244324'}"
US,Nebraska,Dodge,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.58071748', 'longitude': '-96.65598179'}"
US,Wisconsin,Dodge,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.41576662', 'longitude': '-88.70928178'}"
US,Colorado,Dolores,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.75208676', 'longitude': '-108.5211585'}"
US,New Mexico,Dona Ana,2020-03-23 23:19:34,"{'confirmed': '10', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.35275771', 'longitude': '-106.8329387'}"
US,Kansas,Doniphan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.79067154', 'longitude': '-95.14056866'}"
US,Texas,Donley,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.96517499', 'longitude': '-100.8140093'}"
US,Georgia,Dooly,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.15630737', 'longitude': '-83.79746561'}"
US,Wisconsin,Door,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.95856458', 'longitude': '-87.30002707'}"
